rec_000070,user_04922,movie_0931,0.261,False,10,Mobile
rec_000071,user_00588,movie_0003,0.285,False,1,Smart TV
rec_000072,user_05256,movie_0077,0.336,False,7,Tablet
rec_000073,user_06552,movie_0652,0.538,False,13,Tablet
rec_000074,user_05473,movie_0459,0.795,False,15,Laptop
rec_000075,user_00106,movie_0575,0.734,False,16,Mobile
rec_000076,user_04204,movie_0988,0.125,False,4,Mobile
rec_000077,user_02645,movie_0255,,False,14,Tablet
rec_000078,user_06262,movie_0480,0.777,False,11,Tablet
rec_000079,user_04062,movie_0380,0.515,False,13,Smart TV
rec_000080,user_04633,movie_0683,0.328,False,9,Laptop
rec_000081,user_02077,movie_0498,0.526,False,13,Tablet
rec_000082,user_05215,movie_0945,0.983,False,13,Smart TV
rec_000083,user_07421,movie_0188,0.677,True,13,Smart TV
rec_000084,user_06240,movie_0505,0.891,False,18,Mobile
rec_000085,user_08943,movie_0703,0.219,False,10,Mobile
rec_000086,user_07574,movie_0680,0.218,False,13,Mobile
rec_000087,user_05539,movie_0062,0.59,True,20,Laptop
rec_000088,user_00792,movie_0313,0.776,False,1,Smart TV
rec_000089,user_05535,movie_0455,0.184,False,4,Laptop
rec_000090,user_05562,movie_0558,0.978,False,19,Tablet
rec_000091,user_07951,movie_0624,0.534,False,12,Tablet
rec_000092,user_01676,movie_0886,0.392,False,1,Mobile
rec_000093,user_07553,movie_0204,0.736,False,5,Laptop
rec_000094,user_01451,movie_0703,0.4,False,15,Laptop
rec_000095,user_05463,movie_0373,0.943,True,18,Smart TV
rec_000096,user_07168,movie_0395,0.884,False,5,Mobile
rec_000097,user_02431,movie_0596,0.442,True,4,Smart TV
rec_000098,user_03196,movie_0540,0.747,False,7,Mobile
rec_000099,user_08274,movie_0355,0.188,False,9,Smart TV
rec_000100,user_02384,movie_0448,0.908,True,4,Tablet
rec_000101,user_08014,movie_0503,0.17,True,3,Tablet
rec_000102,user_08634,movie_0359,0.725,False,5,Mobile
rec_000102,user_08634,movie_0359,0.725,False,5,Mobile
rec_000103,user_01133,movie_0953,0.7,False,15,Mobile
rec_000104,user_06006,movie_0937,0.373,False,12,Mobile
rec_000105,user_07391,movie_0233,0.621,False,7,Laptop
rec_000106,user_05205,movie_0216,0.615,False,1,Mobile
rec_000107,user_04009,movie_0662,,False,6,Mobile
rec_000108,user_01685,movie_0729,0.599,False,9,Laptop
rec_000109,user_03551,movie_0768,0.973,False,17,Tablet
rec_000110,user_02755,movie_0378,0.291,True,20,Laptop
rec_000111,user_06024,movie_0944,0.14,False,18,Laptop
rec_000112,user_02625,movie_0338,0.311,True,9,Laptop
rec_000113,user_01359,movie_0371,0.745,False,7,Mobile
rec_000114,user_07850,movie_0535,0.144,False,7,Tablet
rec_000115,user_01271,movie_0462,0.631,False,19,Laptop
rec_000116,user_04400,movie_0145,0.832,False,4,Smart TV
rec_000117,user_05081,movie_0369,0.896,False,12,Tablet
rec_000118,user_05300,movie_0704,0.612,False,1,Tablet
rec_000119,user_03727,movie_0131,0.931,False,16,Smart TV
rec_000120,user_01117,movie_0341,0.942,False,13,Tablet
rec_000121,user_05961,movie_0563,0.497,False,8,Laptop
rec_000122,user_08887,movie_0570,0.244,True,12,Smart TV
rec_000123,user_02613,movie_0862,0.733,True,9,Mobile
rec_000124,user_07770,movie_0673,0.966,False,14,Tablet
rec_000125,user_09925,movie_0424,0.906,True,11,Mobile
rec_000126,user_05104,movie_0280,0.845,False,15,Tablet
rec_000127,user_05665,movie_0676,,True,9,Laptop
rec_000128,user_01081,movie_0240,0.944,False,17,Laptop
rec_000129,user_04099,movie_0150,0.639,True,15,Tablet
rec_000130,user_06284,movie_0096,0.887,True,2,Smart TV
rec_000131,user_02788,movie_0283,0.424,False,16,Smart TV
rec_000132,user_01157,movie_0389,0.258,False,12,Tablet
rec_000133,user_09247,movie_0001,0.996,False,4,Mobile
rec_000134,user_01891,movie_0646,0.77,False,4,Laptop
rec_000135,user_02784,movie_0415,0.175,False,16,Tablet
rec_000136,user_01555,movie_0301,0.38,True,1,Smart TV
rec_000137,user_09836,movie_0129,0.852,False,4,Mobile
rec_000138,user_05752,movie_0195,0.903,True,5,Laptop
rec_000139,user_06318,movie_0095,0.238,False,3,Smart TV
rec_000140,user_06700,movie_0495,0.692,False,10,Smart TV
rec_000141,user_01934,movie_0757,0.598,False,10,Laptop
rec_000142,user_04210,movie_0591,0.266,False,13,Laptop
rec_000143,user_06470,movie_0253,0.788,False,14,Tablet
rec_000144,user_06068,movie_0407,0.672,False,18,Laptop
rec_000145,user_05841,movie_0723,0.579,False,12,Smart TV
rec_000146,user_04400,movie_0227,0.932,False,14,Smart TV
rec_000147,user_04280,movie_0140,0.545,False,20,Smart TV
rec_000148,user_05679,movie_0802,,True,8,Tablet
rec_000149,user_06628,movie_0893,,False,14,Mobile
rec_000150,user_03231,movie_0086,0.732,False,8,Laptop
rec_000151,user_09918,movie_0067,0.672,False,14,Smart TV
rec_000152,user_06844,movie_0936,0.641,False,7,Mobile
rec_000153,user_02105,movie_0052,0.909,True,7,Mobile
rec_000154,user_00044,movie_0659,0.304,True,11,Laptop
rec_000155,user_09207,movie_0802,0.525,False,10,Mobile
rec_000155,user_09207,movie_0802,0.525,False,10,Mobile
rec_000156,user_09609,movie_0467,0.158,False,8,Laptop
rec_000157,user_00139,movie_0216,,True,20,Mobile
rec_000158,user_09626,movie_0227,0.557,False,18,Mobile
rec_000159,user_01360,movie_0678,0.783,False,12,Mobile
rec_000160,user_06730,movie_0216,0.244,False,16,Laptop
rec_000161,user_05919,movie_0269,,False,13,Laptop
rec_000162,user_03393,movie_0709,0.19,False,20,Smart TV
rec_000163,user_02053,movie_0808,0.97,False,2,Mobile
rec_000163,user_02053,movie_0808,0.97,False,2,Mobile
rec_000164,user_09880,movie_0041,0.522,False,12,Mobile
rec_000165,user_02822,movie_0046,0.816,False,17,Tablet
rec_000166,user_08736,movie_0871,0.135,False,9,Laptop
rec_000167,user_08026,movie_0743,0.44,False,17,Smart TV
rec_000168,user_07367,movie_0456,0.455,False,20,Laptop
rec_000169,user_00596,movie_0336,0.685,False,10,Tablet
rec_000170,user_04955,movie_0141,0.546,False,2,Laptop
rec_000171,user_07365,movie_0983,0.44,False,14,Tablet
rec_000172,user_05129,movie_0889,0.383,False,2,Laptop
rec_000173,user_06818,movie_0051,0.276,False,5,Tablet
rec_000174,user_00197,movie_0073,0.564,False,9,Mobile
rec_000175,user_04867,movie_0216,0.237,False,17,Smart TV
rec_000176,user_02332,movie_0751,0.903,False,20,Tablet
rec_000177,user_01772,movie_0732,0.764,False,5,Mobile
rec_000178,user_04851,movie_0168,0.117,False,2,Smart TV
rec_000179,user_01817,movie_0029,0.136,False,4,Mobile
rec_000180,user_07713,movie_0831,0.743,True,4,Smart TV
rec_000181,user_03963,movie_0548,0.533,False,10,Smart TV
rec_000182,user_07520,movie_0471,0.756,False,15,Tablet
rec_000183,user_07069,movie_0638,0.845,False,17,Smart TV
rec_000184,user_01627,movie_0230,0.881,False,8,Laptop
rec_000185,user_09926,movie_0373,0.206,False,14,Laptop
rec_000186,user_05402,movie_0973,0.264,False,2,Mobile
rec_000187,user_01877,movie_0607,0.64,False,14,Mobile
rec_000188,user_02637,movie_0135,0.97,False,19,Smart TV
rec_000189,user_00785,movie_0417,0.439,False,8,Tablet
rec_000190,user_03344,movie_0060,0.736,False,5,Mobile
rec_000191,user_01865,movie_0728,0.906,True,8,Laptop
rec_000192,user_01508,movie_0775,0.626,False,10,Tablet
rec_000193,user_02270,movie_0884,0.82,False,1,Laptop
rec_000193,user_02270,movie_0884,0.82,False,1,Laptop
rec_000194,user_05064,movie_0837,0.791,True,7,Laptop
rec_000195,user_07654,movie_0504,0.945,False,5,Mobile
rec_000196,user_05486,movie_0195,0.139,False,6,Tablet
rec_000197,user_06496,movie_0953,0.574,False,19,Mobile
rec_000198,user_09981,movie_0784,0.987,False,5,Smart TV
rec_000199,user_02106,movie_0557,0.337,False,18,Mobile
rec_000200,user_09014,movie_0579,0.163,False,8,Mobile
rec_000201,user_01986,movie_0232,0.107,False,11,Smart TV
rec_000202,user_06405,movie_0054,0.859,False,2,Mobile
rec_000203,user_04939,movie_0496,0.719,False,16,Smart TV
rec_000204,user_05746,movie_0983,,False,18,Smart TV
rec_000205,user_00898,movie_0271,0.16,False,8,Smart TV
rec_000206,user_02759,movie_0364,0.233,False,20,Smart TV
rec_000207,user_08238,movie_0404,0.505,False,12,Mobile
rec_000208,user_08891,movie_0389,0.921,False,20,Mobile
rec_000209,user_05755,movie_0426,0.685,False,5,Tablet
rec_000210,user_00993,movie_0576,0.487,True,11,Laptop
rec_000211,user_05072,movie_0354,0.609,True,6,Mobile
rec_000212,user_00121,movie_0682,0.278,True,10,Smart TV
rec_000213,user_05887,movie_0012,0.226,False,11,Mobile
rec_000214,user_00031,movie_0178,0.573,True,10,Tablet
rec_000214,user_00031,movie_0178,0.573,True,10,Tablet
rec_000215,user_00317,movie_0356,0.793,True,1,Smart TV
rec_000216,user_05836,movie_0544,,True,16,Smart TV
rec_000217,user_09289,movie_0618,0.446,True,14,Laptop
rec_000218,user_09999,movie_0948,,True,9,Tablet
rec_000219,user_06213,movie_0486,0.147,False,13,Smart TV
rec_000220,user_09879,movie_0372,0.437,False,19,Tablet
rec_000221,user_06995,movie_0272,0.267,False,9,Smart TV
rec_000222,user_07209,movie_0952,0.767,False,3,Tablet
rec_000223,user_00746,movie_0149,0.493,False,20,Smart TV
rec_000224,user_02601,movie_0345,0.664,False,14,Smart TV
rec_000225,user_01113,movie_0183,0.476,False,2,Smart TV
rec_000226,user_08395,movie_0501,0.423,False,17,Tablet
rec_000227,user_08829,movie_0208,0.152,False,2,Tablet
rec_000228,user_08442,movie_0914,0.584,False,2,Mobile
rec_000229,user_01045,movie_0043,,True,12,Tablet
rec_000230,user_03141,movie_0297,0.683,False,14,Laptop
rec_000231,user_07974,movie_0700,0.801,False,5,Smart TV
rec_000232,user_08813,movie_0195,0.219,False,4,Tablet
rec_000233,user_00940,movie_0403,0.729,False,10,Tablet
rec_000234,user_03235,movie_0501,0.711,False,15,Mobile
rec_000235,user_07484,movie_0328,0.286,True,17,Smart TV
rec_000236,user_03435,movie_0367,0.748,False,4,Smart TV
rec_000237,user_07310,movie_0067,0.305,False,18,Laptop
rec_000238,user_08674,movie_0642,0.563,False,15,Mobile
rec_000239,user_01337,movie_0558,0.263,False,17,Smart TV
rec_000240,user_08331,movie_0070,0.837,False,12,Smart TV
rec_000241,user_03281,movie_0729,0.629,False,8,Laptop
rec_000242,user_01677,movie_0779,0.974,False,14,Mobile
rec_000243,user_01348,movie_0956,0.845,False,20,Laptop
rec_000244,user_02941,movie_0868,,False,1,Smart TV
rec_000245,user_07615,movie_0124,0.459,False,17,Mobile
rec_000246,user_07406,movie_0665,0.595,False,5,Tablet
rec_000247,user_01616,movie_0294,0.539,False,3,Tablet
rec_000248,user_08899,movie_0337,0.22,False,9,Mobile
rec_000248,user_08899,movie_0337,0.22,False,9,Mobile
rec_000249,user_05162,movie_0259,0.759,False,19,Tablet
rec_000250,user_06987,movie_0807,0.369,False,6,Smart TV
rec_000251,user_00202,movie_0659,0.774,False,9,Laptop
rec_000252,user_04680,movie_0579,0.982,True,5,Mobile
rec_000253,user_00075,movie_0539,0.865,True,13,Laptop
rec_000254,user_00377,movie_0878,0.18,True,17,Smart TV
rec_000255,user_00238,movie_0893,0.624,False,6,Mobile
rec_000256,user_09724,movie_0682,0.208,False,7,Mobile
rec_000257,user_04561,movie_0355,,False,7,Mobile
rec_000258,user_04090,movie_0095,0.278,False,11,Laptop
rec_000259,user_01084,movie_0296,,False,20,Laptop
rec_000260,user_03020,movie_0621,0.553,False,20,Tablet
rec_000261,user_03398,movie_0190,0.901,False,4,Laptop
rec_000262,user_02654,movie_0515,0.97,False,11,Laptop
rec_000263,user_08569,movie_0356,0.696,True,8,Tablet
rec_000264,user_05900,movie_0332,0.441,False,12,Smart TV
rec_000265,user_03187,movie_0093,0.586,False,15,Laptop
rec_000266,user_00180,movie_0024,0.177,False,8,Smart TV
rec_000267,user_01200,movie_0315,0.371,False,12,Tablet
rec_000268,user_02620,movie_0871,0.588,False,1,Smart TV
rec_000268,user_02620,movie_0871,0.588,False,1,Smart TV
rec_000269,user_06108,movie_0734,0.292,False,2,Mobile
rec_000270,user_06084,movie_0001,0.584,False,15,Smart TV
rec_000271,user_02387,movie_0034,,False,17,Smart TV
rec_000272,user_03089,movie_0973,0.652,True,3,Tablet
rec_000273,user_01711,movie_0885,0.714,False,16,Mobile
rec_000274,user_01190,movie_0346,0.622,False,1,Smart TV
rec_000275,user_07295,movie_0318,,False,5,Laptop
rec_000276,user_00652,movie_0308,0.575,True,13,Mobile
rec_000277,user_07473,movie_0986,0.656,False,5,Smart TV
rec_000278,user_05329,movie_0905,0.828,False,8,Tablet
rec_000279,user_07713,movie_0113,0.489,False,7,Smart TV
rec_000280,user_05116,movie_0361,0.952,False,4,Tablet
rec_000281,user_09375,movie_0120,0.788,False,5,Mobile
rec_000282,user_07707,movie_0590,,False,16,Mobile
rec_000283,user_03436,movie_0115,0.329,False,12,Mobile
rec_000284,user_07844,movie_0560,0.85,False,18,Tablet
rec_000285,user_01511,movie_0686,0.577,False,15,Laptop
rec_000286,user_05051,movie_0836,0.679,False,19,Laptop
rec_000287,user_03500,movie_0879,0.382,True,5,Tablet
rec_000288,user_05251,movie_0798,0.893,False,1,Mobile
rec_000289,user_00360,movie_0923,0.487,False,17,Smart TV
rec_000290,user_02321,movie_0978,0.927,False,12,Mobile
rec_000291,user_06309,movie_0262,0.794,False,7,Laptop
rec_000292,user_03842,movie_0354,0.512,False,9,Mobile
rec_000293,user_02359,movie_0590,0.818,False,18,Mobile
rec_000294,user_04505,movie_0691,0.775,True,3,Mobile
rec_000295,user_07969,movie_1000,0.812,False,1,Smart TV
rec_000296,user_01388,movie_0125,0.106,False,4,Tablet
rec_000297,user_00540,movie_0814,0.365,True,14,Tablet
rec_000298,user_06247,movie_0435,0.262,False,17,Mobile
rec_000299,user_05321,movie_0716,,False,11,Mobile
rec_000300,user_01452,movie_0021,0.734,False,10,Mobile
rec_000301,user_02278,movie_0795,0.291,False,8,Tablet
rec_000302,user_04365,movie_0934,0.615,False,11,Laptop
rec_000303,user_03950,movie_0760,0.975,False,17,Mobile
rec_000304,user_07256,movie_0929,0.414,False,1,Smart TV
rec_000305,user_08367,movie_0903,0.747,True,9,Mobile
rec_000305,user_08367,movie_0903,0.747,True,9,Mobile
rec_000306,user_01519,movie_0110,0.654,False,16,Mobile
rec_000307,user_04520,movie_0557,0.194,False,15,Laptop
rec_000308,user_04712,movie_0604,0.43,True,3,Tablet
rec_000309,user_01977,movie_0790,0.102,True,19,Mobile
rec_000310,user_00530,movie_0768,0.299,False,2,Mobile
rec_000311,user_01775,movie_0776,,False,19,Laptop
rec_000312,user_00742,movie_0775,0.897,True,10,Tablet
rec_000313,user_05120,movie_0032,0.682,False,8,Mobile
rec_000314,user_02440,movie_0157,0.61,True,6,Mobile
rec_000315,user_00478,movie_0939,0.38,False,5,Smart TV
rec_000316,user_08270,movie_0105,,False,7,Smart TV
rec_000317,user_07863,movie_0552,0.585,False,9,Smart TV
rec_000318,user_00168,movie_0938,0.236,False,9,Mobile
rec_000319,user_01543,movie_0407,0.649,False,14,Laptop
rec_000320,user_02014,movie_0646,0.594,False,8,Smart TV
rec_000321,user_02352,movie_0104,0.711,False,4,Tablet
rec_000322,user_04452,movie_0158,0.845,False,13,Mobile
rec_000322,user_04452,movie_0158,0.845,False,13,Mobile
rec_000323,user_08486,movie_0897,0.25,False,5,Laptop
rec_000324,user_07257,movie_0110,0.256,False,3,Laptop
rec_000325,user_07450,movie_0014,0.4,False,14,Tablet
rec_000326,user_03286,movie_0553,0.254,False,17,Smart TV
rec_000327,user_03357,movie_0182,,False,11,Smart TV
rec_000328,user_01990,movie_0962,,False,11,Mobile
rec_000329,user_01637,movie_0726,0.674,False,15,Mobile
rec_000330,user_05748,movie_0692,0.598,False,3,Laptop
rec_000331,user_09927,movie_0906,0.273,False,12,Tablet
rec_000332,user_04412,movie_0706,0.374,False,19,Smart TV
rec_000333,user_06240,movie_0017,0.366,False,9,Laptop
rec_000334,user_09376,movie_0874,0.775,False,5,Tablet
rec_000335,user_07070,movie_0780,0.596,False,19,Smart TV
rec_000336,user_02254,movie_0111,0.483,False,15,Smart TV
rec_000337,user_07216,movie_0257,0.471,False,12,Mobile
rec_000338,user_07731,movie_0913,0.12,False,11,Smart TV
rec_000339,user_03860,movie_0213,0.239,False,10,Mobile
rec_000340,user_00827,movie_0310,0.967,False,4,Laptop
rec_000341,user_08063,movie_0942,0.508,False,17,Smart TV
rec_000342,user_01392,movie_0729,0.535,False,12,Smart TV
rec_000343,user_00269,movie_0935,,False,2,Mobile
rec_000344,user_01724,movie_0826,0.501,False,4,Laptop
rec_000345,user_08044,movie_0103,0.348,True,16,Mobile
rec_000346,user_02581,movie_0859,0.511,False,20,Mobile
rec_000347,user_00048,movie_0465,0.995,False,13,Mobile
rec_000348,user_06643,movie_0098,0.964,False,2,Smart TV
rec_000349,user_07081,movie_0423,,False,11,Smart TV
rec_000350,user_01675,movie_0312,0.86,False,15,Tablet
rec_000351,user_04958,movie_0640,0.583,False,9,Smart TV
rec_000352,user_02947,movie_0589,0.426,True,12,Smart TV
rec_000353,user_09372,movie_0832,0.963,False,2,Laptop
rec_000354,user_08564,movie_0483,0.222,False,3,Laptop
rec_000355,user_06126,movie_0920,0.44,True,2,Laptop
rec_000356,user_00244,movie_0090,0.726,False,2,Tablet
rec_000357,user_03271,movie_0524,0.536,False,2,Smart TV
rec_000358,user_09331,movie_0625,0.638,False,7,Smart TV
rec_000359,user_05324,movie_0369,0.62,True,16,Tablet
rec_000360,user_01429,movie_0821,0.935,False,14,Smart TV
rec_000361,user_08828,movie_0332,0.29,False,8,Tablet
rec_000362,user_03006,movie_0874,0.221,False,5,Smart TV
rec_000363,user_08903,movie_0388,0.724,False,3,Mobile
rec_000364,user_02030,movie_0823,0.236,False,9,Laptop
rec_000365,user_05577,movie_0109,0.684,False,20,Smart TV
rec_000366,user_06594,movie_0716,0.893,False,9,Smart TV
rec_000367,user_01494,movie_0777,0.594,False,12,Smart TV
rec_000368,user_09785,movie_0215,0.344,False,20,Smart TV
rec_000369,user_02591,movie_0409,0.561,False,4,Mobile
rec_000370,user_09745,movie_0269,0.211,False,10,Tablet
rec_000371,user_00725,movie_0015,0.523,False,20,Smart TV
rec_000372,user_03186,movie_0367,0.319,False,15,Mobile
rec_000373,user_00545,movie_0376,0.265,True,8,Tablet
rec_000374,user_02071,movie_0751,0.971,False,13,Tablet
rec_000375,user_01023,movie_0305,0.418,False,3,Mobile
rec_000376,user_01622,movie_0226,0.934,False,14,Laptop
rec_000377,user_01644,movie_0815,0.177,False,12,Smart TV
rec_000378,user_03012,movie_0532,0.821,False,14,Tablet
rec_000379,user_07385,movie_0043,0.386,True,16,Laptop
rec_000380,user_02240,movie_0172,0.692,False,13,Laptop
rec_000381,user_07110,movie_0958,0.442,False,8,Laptop
rec_000382,user_05617,movie_0244,0.396,False,10,Laptop
rec_000383,user_06079,movie_0513,0.207,False,1,Laptop
rec_000384,user_05154,movie_0508,0.325,True,8,Mobile
rec_000385,user_01325,movie_0558,0.49,False,19,Tablet
rec_000386,user_08103,movie_0354,0.323,False,19,Tablet
rec_000387,user_02442,movie_0037,0.879,False,11,Laptop
rec_000388,user_06362,movie_0096,0.891,True,20,Tablet
rec_000389,user_08615,movie_0834,,False,16,Tablet
rec_000390,user_01791,movie_0605,0.399,True,1,Laptop
rec_000391,user_00702,movie_0252,0.845,False,13,Smart TV
rec_000392,user_08809,movie_0893,0.709,False,11,Smart TV
rec_000393,user_07500,movie_0566,0.783,False,20,Smart TV
rec_000394,user_00399,movie_0769,0.41,False,18,Laptop
rec_000395,user_04549,movie_0587,0.358,False,4,Mobile
rec_000396,user_07414,movie_0374,0.689,False,14,Laptop
rec_000397,user_06437,movie_0867,0.562,False,7,Laptop
rec_000398,user_05942,movie_0151,0.964,False,19,Mobile
rec_000399,user_08057,movie_0943,0.37,False,6,Mobile
rec_000400,user_02374,movie_0941,0.221,False,11,Mobile
rec_000401,user_08523,movie_0423,0.962,False,6,Tablet
rec_000402,user_00685,movie_0987,,False,20,Tablet
rec_000403,user_05528,movie_0248,0.591,False,19,Smart TV
rec_000404,user_09391,movie_0767,0.622,False,5,Mobile
rec_000405,user_04964,movie_0315,0.349,False,9,Laptop
rec_000406,user_05371,movie_0791,,False,12,Mobile
rec_000407,user_08839,movie_0999,0.529,False,4,Mobile
rec_000408,user_01250,movie_0012,0.44,False,18,Smart TV
rec_000409,user_08346,movie_0087,0.161,False,9,Laptop
rec_000410,user_03354,movie_0251,0.93,False,17,Smart TV
rec_000411,user_01237,movie_0369,0.289,True,9,Mobile
rec_000412,user_04556,movie_0498,0.417,False,17,Smart TV
rec_000413,user_07463,movie_0163,0.612,False,15,Mobile
rec_000414,user_00479,movie_0462,0.826,False,13,Mobile
rec_000415,user_05771,movie_0112,,False,7,Tablet
rec_000416,user_07314,movie_0721,,True,6,Laptop
rec_000417,user_03128,movie_0084,0.801,False,6,Mobile
rec_000418,user_02887,movie_0671,0.806,False,7,Tablet
rec_000419,user_04726,movie_0404,0.568,False,2,Laptop
rec_000420,user_00332,movie_0326,0.202,False,8,Mobile
rec_000421,user_06552,movie_0137,,True,7,Mobile
rec_000422,user_04006,movie_0572,0.529,False,1,Mobile
rec_000423,user_04854,movie_0806,0.221,False,5,Tablet
rec_000424,user_08717,movie_0948,0.748,True,12,Smart TV
rec_000425,user_02347,movie_0435,0.235,False,15,Laptop
rec_000426,user_06908,movie_0643,0.368,False,13,Smart TV
rec_000427,user_04044,movie_0110,0.44,True,13,Mobile
rec_000428,user_02239,movie_0075,0.668,False,5,Laptop
rec_000429,user_09439,movie_0486,0.947,False,16,Smart TV
rec_000430,user_04865,movie_0256,0.989,False,7,Tablet
rec_000431,user_06319,movie_0687,0.307,False,17,Mobile
rec_000432,user_02592,movie_0643,0.374,True,3,Smart TV
rec_000433,user_03165,movie_0190,0.164,False,8,Mobile
rec_000434,user_05546,movie_0768,0.586,False,19,Mobile
rec_000435,user_03629,movie_0809,0.34,True,9,Smart TV
rec_000436,user_02855,movie_0281,0.606,False,10,Smart TV
rec_000437,user_08607,movie_0776,,False,9,Tablet
rec_000438,user_03143,movie_0068,0.867,True,17,Smart TV
rec_000439,user_05417,movie_0545,0.195,False,5,Smart TV
rec_000440,user_00303,movie_0674,0.947,False,18,Tablet
rec_000441,user_03707,movie_0631,0.73,True,10,Laptop
rec_000442,user_00722,movie_0423,0.336,False,19,Smart TV
rec_000443,user_09600,movie_0924,0.144,False,18,Laptop
rec_000444,user_04054,movie_0885,0.504,False,16,Laptop
rec_000445,user_09262,movie_0818,,False,18,Tablet
rec_000446,user_03757,movie_0637,0.835,False,13,Mobile
rec_000447,user_04457,movie_0384,0.827,False,17,Tablet
rec_000448,user_08855,movie_0908,0.785,False,12,Tablet
rec_000449,user_05009,movie_0321,0.188,True,1,Laptop
rec_000450,user_07598,movie_0404,0.638,False,1,Tablet
rec_000451,user_02010,movie_0117,0.528,False,9,Mobile
rec_000452,user_06397,movie_0011,0.206,False,1,Tablet
rec_000453,user_06984,movie_0625,0.483,False,18,Smart TV
rec_000454,user_04994,movie_0263,0.725,True,10,Mobile
rec_000455,user_08191,movie_0957,0.814,True,5,Mobile
rec_000456,user_02613,movie_0512,0.657,False,9,Smart TV
